crefo	date	node
2150931053	2013-10-30T06:39:23Z	Maersk Line is on average 5-15% more energy efficient (Clean Cargo Working Group data) than our competitors, therefore shipping with Maersk Line has a lower carbon footprint than shipping with our competitors. This applies to reefer containers as well as all other container types shipped with Maersk Line. For our reefer containers, we have made investments towards innovation of the control systems our reefer containers use, to reduce the energy consumed in order to keep the cargo at the desired temperature (QUEST software).
2150931053	2013-10-30T06:16:31Z	By innovative designs, we just about reduced the carbon footprint of our ocean vessels by 50 percent. At land we cannot do the same, but that doesn’t mean we’re not trying.
2150931053	2013-10-30T06:16:31Z	For example, we’re currently optimizing our train transportation options in order to reduce the number of trucks on the roads. Thereby reducing our carbon footprint even more.
2150931053	2013-02-24T07:29:59Z	Maersk Line Zero SO
2150931053	2013-02-24T07:29:59Z	Maersk Line Zero SOx programme prompts new fuel switch solution
2150931053	2013-02-10T05:23:43Z	Reduce your fax-related costs and your carbon footprint
2150931053	2013-02-24T06:57:18Z	Todos los buques de Maersk Line cuentan con la certificación ISO 14001, garantizando así la mejora de su rendimiento ambiental.
2150931053	2013-02-10T22:16:55Z	ISO 14001 認証
2150931053	2013-02-10T22:16:55Z	ISO 14001 は、企業や団体が自発的に環境マネジメントシステムを構築するための国際規格で、その中で企業や団体はその環境マネジメントシステムを構築し、文書化し、実行し、維持し、そして更に継続的に改善していくことが求められています。マースクラインはISO 14001 認証を2003年に取得しました。現在マースクラインの自社船および環境マネジメントシステムはすべてISO 14001 認証を受けています。
2150931053	2013-02-10T22:16:55Z	ISO 14001 認証のコピーはこちら (415 KB pdf)
2150931053	2013-02-24T01:36:37Z	All Maersk Line-owned vessels are ISO 14001-certified, ensuring a continuous improvement of our environmental performance.
2151206380	2013-01-06T14:24:35Z	In addition to improving engine efficiency as well as lowering fuel related carbon footprint, Shell Diesel Extra also helps prevent fuel system corrosion and reduces foaming when refueling, thereby reducing maintenance costs and downtime.
2151206380	2013-05-01T08:57:21Z	Sadaf is both an ISO 9002 and ISO 14001 compliant company.
2151206380	2013-01-07T04:39:31Z	In UAE, Shell has introduced Shell Diesel Extra to help commercial fleet operators save fuel, help their engines operate more efficiently and help lower their fleet’s fuel related carbon footprint.
2151206380	2013-06-16T08:24:17Z	into smaller ones at very high temperatures. Almost any hydrocarbon feedstock can be used in an ethylene cracker. The trick is to design the cracker to take a range of feedstocks so that you can vary the feed according to availability, price and other factors.
2151206380	2013-10-16T10:04:23Z	Dr Carl Mesters highlighted the relevance of catalysis in the Pearl GTL project as well as in other established processes such as in the hydro-desulphurisation of oil and in chemicals manufacturing. He added that the emerging challenges for catalyst R&D is the continuous improvement on existing products and processes, ie, to deliver increased yields, higher product quality and lower water and energy consumption, and to reduce the carbon footprint of Shell's activities.
2151206380	2013-06-16T08:46:25Z	A rare commercial opportunity to utilise bio-ethanol feedstock for glycol ether production is helping to reduce the product’s carbon footprint.
2151206380	2013-10-15T09:38:50Z	The BUKOM refinery, Shell’s largest, has been making fuels and other oil products for over 50 years. Modifications to the refinery have enabled it to deliver essential hydrocarbon feedstocks to the neighbouring cracker complex.
2151206380	2013-06-10T10:24:10Z	Experience in processing a wide range of hydrocarbon feedstocks.
2151206380	2013-01-22T08:10:10Z	Shell has developed a scientifically robust methodology to calculate credible ‘well-to-gate’ carbon footprint data for its petrochemical portfolio.
2151206380	2013-01-05T19:44:43Z	A rare commercial opportunity to utilise bio-ethanol feedstock for glycol ether production is helping to reduce the product’s carbon footprint.
2151206380	2013-06-11T04:51:14Z	MEG: ISO 14001 – Certified in 2011; ISO9001 certification planned in February 2013.
2151206380	2013-06-15T20:56:39Z	ISO 14001
2151206380	2013-06-16T01:09:10Z	ISO 9001-2000 certification achieved for styrene monomer, ethylene glycols and hydrocarbon feedstocks
2151206380	2013-06-16T10:33:04Z	Shell chemicals companies are large volume suppliers of surfactants and surfactant feedstock to major detergent manufacturers. We operate world class production facilities in Geismar, Louisiana (USA) and in Stanlow (UK), that are ISO 9001 and ISO 14001 certified. By being fully integrated with the ethylene feedstock supply chain, we offer a strong record of reliable supply to our customers.
2151206380	2013-06-16T09:18:32Z	Shell is the largest integrated producer of internal olefins, alcohols and ethoxylates globally. Our manufacturing processes, which are ISO 9001 and ISO 14001 certified, have proven themselves over decades.
2151206380	2013-01-05T22:02:02Z	Plants are ISO 9001 and ISO 14001 registered, and we continuously monitor our processes from feedstock unloading through product delivery.
6070649188	2013-03-18T10:34:53Z	Energy optimization/minimizing carbon footprint
6070649188	2013-01-27T03:43:29Z	The carbon footprint of wastewater treatment is topical internationally as many of the treatment processes are very energy intensive. Kemira’s chemical applications help wastewater treatment plants to reduce their energy consumption and through anaerobic digestion generate more biogas with a high energy value. Kemira has been supplying coagulants for potable water treatment for Mexico City since 2006.
6070649188	2013-06-02T11:36:58Z	ISO 14001: 2004
6070649188	2013-06-02T16:59:43Z	systemet DS/EN ISO 14001
6070649188	2013-06-02T16:59:43Z	DS/EN ISO 14001
