crefo	date	node
2151206380	2017-02-03T13:49:06Z	ISO 9001-2000 certification achieved for styrene monomer, ethylene glycols and hydrocarbon feedstocks
2151206380	2017-02-03T13:49:06Z	MEG: ISO 14001 – Certified in 2011; ISO9001 certification planned in February 2013.
2151206380	2017-02-15T19:40:21Z	Shell Chemicals companies are large volume suppliers of surfactants and surfactant feedstock to major detergent manufacturers. We operate world class production facilities in Geismar, Louisiana (USA) and in Stanlow (UK), that are ISO 9001 and ISO 14001 certified. By being fully integrated with the ethylene feedstock supply chain, we offer a strong record of reliable supply to our customers.
2151206380	2017-06-24T20:42:44Z	Penang Port Sdn Bhd is the authorized port operator appointed by the Penang Port Commission of Malaysia, under the purview of the Ministry of Transport. As a company, there were on a mission to improve their engine efficiency and reliability, while also reducing their carbon footprint. As partners, both Shell and Penang Port adopted an innovative approach to realize an on-board trial of Shell FuelSave Diesel, which is Shell’s most advanced economy diesel for automotive diesel engine applications.
2151206380	2017-07-02T18:09:23Z	The process enables petcoke to be valued at natural gas equivalent, which is attractive in some locations, although it can significantly conflict with some companies’ carbon footprint aspirations.
2151206380	2017-05-10T08:34:37Z	PetroChina has increased its processing capacity with the start-up of a new 10-Mt/y crude distillation train at Dalian Petrochemical refinery. The new unit has increased the total crude processing capacity at the refinery to 20.5 Mt/y to make it among the largest in China. The design incorporates Shell’s deep-flash technology process to help produce more valuable products and reduce short residue volumes. The crude distillation train is designed to be fully heat integrated and ranks among the most efficient in the world in terms of energy efficiency and carbon footprint.
2151206380	2017-04-07T13:05:34Z	Our thermal conversion capabilities are based on profound knowledge of hydrocarbon feedstocks and detailed understanding of thermal conversion gained through continuous R&D in pilot plants and commercial units.
8110175093	2017-06-20T19:54:05Z	In close cooperation with the companies of the STREICHER Group projects relating to all international requirements are executed. STREICHER SK is certified according to ISO 9001:2000, ISO 14001:2004 and OHSAS 18001:2007.
8110175093	2017-06-03T03:17:49Z	In enger Zusammenarbeit mit den einzelnen Unternehmen der STREICHER Gruppe werden Projekte umgesetzt, die allen internationalen Anforderungen entsprechen. STREICHER SK ist nach ISO 9001:2000, ISO 14001:2004 und nach OHSAS 18001:2007 zertifiziert.
5050773635	2017-06-22T08:17:07Z	ISO 14001
5050773635	2017-06-22T08:17:07Z	Norma systému environmentálního řízení se v ostatních aspektech podobá požadavkům normy ISO 9001:2008, ale je zaměřena konkrétně na problémy životního prostředí, zejména na ty aspekty organizace či podnikání, které mají vliv na životní prostředí a které může firma kontrolovat. Norma ISO 14001 určuje požadavky systému environmentálního řízení, aby společnostem umožnila vytvořit zásady a cíle a při tom zohlednit legislativní požadavky. Tento systém je založen na cyklu Plán – Provedení – Kontrola – Jednání a obsahuje podobný přístup k procesu, jako norma ISO 9001:2008, se kterou úzce souvisí.
5050773635	2017-06-22T07:15:11Z	A globally accepted standard related to Environmental Management Systems, the ISO 14000 family of standards exists to help organisations to identify and minimise any negative effects of their operation on the environment. Related to the
5050773635	2017-06-22T07:15:11Z	:2008 family of standards, ISO 14001 is process rather than product driven.
5050773635	2017-02-25T13:40:08Z	Standard for miljøledelsessystem er i nogle henseende lig kravene for ISO 9001:2008, men den er særligt målrettet mod miljømæssige problemstillinger, især de områder af en organisation eller virksomhed, som påvirker miljøet, og som er under virksomhedens kontrol. ISO 14001 specificerer kravene til et miljøledelsessystem for at sætte en organisation i stand til at formulere en politik og mål, med øje for lovkrav. Systemet er baseret på cyklussen Planlæg - Foretag - Kontrollér - Udfør og har en lignende tilgang til processer som ISO 9001:2008, hvortil den er tæt forbundet.
5050773635	2017-02-25T01:01:02Z	- ISO 14001 miljøcertificeret
5050773635	2017-04-09T23:49:14Z	Bodycote hilft die CO2-Bilanz Ihrer Produkte zu verbessern.
5050773635	2017-06-18T15:35:01Z	Environmental Management System Standard Is similar in other aspects to the requirements of ISO 9001:2008 but targeted specifically at environmental issues particularly those aspects of the organization or business which impact on the environment and which the business can control. ISO 14001 specifies the requirements for an environmental management system to allow an organization to formulate policy and objectives taking into account legislative requirements. The system is based on the Plan - Do - Check - Act cycle and has a similar process approach to ISO 9001:2008 to which it is closely linked.
5050773635	2017-03-03T03:56:40Z	A wide variety of steels can be carbonitrided from plain carbon steels to mild steels (with reduced aluminum content), low alloy steels with max. 0.25% carbon, free cutting steels, and sintered steel.
5050773635	2017-03-15T05:17:52Z	Environmental Management System Standard is similar in other aspects to the requirements of ISO 9001:2008 but targeted specifically at environmental issues particularly those aspects of the organisation or business which impact on the environment and which the business can control. ISO 14001 specifies the requirements for an environmental management system to allow an organisation to formulate policy and objectives taking into account legislative requirements. The system is based on the Plan - Do - Check - Act cycle and has a similar process approach to ISO 9001:2008 to which it is closely linked.
5050773635	2017-06-26T10:12:27Z	Management recognise that sustainability must be a key element of the business strategy to deliver future growth. A responsible approach to the environment is important to ensure that Bodycote has a sustainable long-term future. Already over 75% of Bodycote’s facilities have met the ISO 14001 standard which helps minimise the risk of adverse environmental effects and the aim is to achieve 100% accreditation in all plants during the coming years.
5050773635	2017-06-26T07:24:22Z	The percentage of plants accredited to environmental standard ISO 14001
5050773635	2017-02-24T09:03:10Z	Carbon footprint
5050773635	2017-02-24T09:03:10Z	On a normalised basis, the carbon footprint decreased by 1.0% from 628.2 tonnes per    £m sales to 621.9 tonnes per £m sales. Further details are included in the Corporate  responsibility and sustainability section on page 34.
5050773635	2017-02-24T09:03:10Z	Carbon footprint is defined as tonnes of CO
3150072468	2017-03-26T05:38:40Z	ISO 14001:2004 (Umweltmanagementsystem)
3150072468	2017-03-26T05:38:40Z	SQS-Zertifikat HeidelbergCement AG nach ISO 9001, ISO 14001
3150072468	2017-09-25T10:56:08Z	SQS-Zertifikat Heidelberger Sand und Kies GmbH nach ISO 9001, ISO 14001
3150072468	2017-03-26T04:18:54Z	Klimaschutz durch Reduzierung von CO
3150072468	2017-03-26T04:26:15Z	Verschiedene Studien, z.T. finanziert durch das Umweltbundesamt, haben nachgewiesen, dass der Sekundärbrennstoffeinsatz, insbesondere im Hinblick auf den Klimaschutz, positiv zu bewerten ist. Ab dem Jahr 2005 dürfen Abfälle nicht mehr ohne vorherige thermische Behandlung deponiert werden. Diese thermische Behandlung können Müllverbrennungsanlagen und Mitverbrennungsanlagen, wie z.B. Zementwerke, leisten. Dadurch wird künftig die Emission von in hohem Maße klimarelevanten Deponiegasen vermieden. Es ergibt sich ein positiver Gesamteffekt, der im Zementwerk aufgrund seines hohen thermischen Wirkungsgrades (> 80 %) besonders hoch ausfällt. Zudem entstehen im Zementwerk keine Verbrennungsrückstände, die aufwändig deponiert werden müssen.
3150072468	2017-03-26T03:49:24Z	Klimaschutz durch Reduzierung von gasförmigen Emissionen, wie z.B. CO
6150519779	2017-04-29T09:22:31Z	Osborn bekennt sich zu Umwelt- und Klimaschutz. Zertifiziert nach ISO 50001, hat Osborn das Energie-managementsystem in das bestehende Qualitäts- management ISO 9001 integriert. Die Energieeffizienz des Unternehmens wird durch den Aufbau von Systemen und Prozessen kontinuierlich gesteigert. Ungenutzte Energieeffizienzpotenziale werden erschlossen, die Energieverbräuche gesenkt und der Ausstoß von Treibhausgasen reduziert.
6150519779	2017-06-02T18:18:16Z	Osborn is committed to environmental and climate protection. Certified in accordance with ISO 50001, Osborn has integrated the energy management system into the existing ISO 9001 quality management system. The establishment of systems and processes continuously increases the energy efficiency of the company. It finds untapped energy efficiency potential, lowers energy consumption and reduces greenhouse gas emissions.
