crefo	date	node
5170000916	2020-08-06T21:36:13Z	"var elementorFrontendConfig = {""environmentMode"":{""edit"":false,""wpPreview"":false},""i18n"":{""shareOnFacebook"":""Share on Facebook"",""shareOnTwitter"":""Share on Twitter"",""pinIt"":""Pin it"",""downloadImage"":""Download image""},""is_rtl"":false,""breakpoints"":{""xs"":0,""sm"":480,""md"":1024,""lg"":1280,""xl"":1440,""xxl"":1600},""version"":""2.9.6"",""urls"":{""assets"":""https:\/\/www.rathscheck.de\/wp-content\/plugins\/elementor\/assets\/""},""settings"":{""page"":[],""general"":{""elementor_lightbox_enable_counter"":""yes"",""elementor_lightbox_enable_fullscreen"":""yes"",""elementor_lightbox_enable_zoom"":""yes"",""elementor_lightbox_enable_share"":""yes"",""elementor_lightbox_title_src"":""title"",""elementor_lightbox_description_src"":""description""},""editorPreferences"":[]},""post"":{""id"":23984,""title"":""Klimapositive Geb\u00e4ude \u2013 was zeichnet die klimaneutralen H\u00e4user aus? - Rathscheck Schiefer"",""excerpt"":""Je \u00e4lter die Asbestplatten auf einem Dach sind, umso st\u00e4rker sind sie in der Regel von Verwitterungserscheinungen betroffen. Und je mehr Spuren Wind und Wetter auf dem Asbestdach hinterlassen haben, desto gef\u00e4hrlicher k\u00f6nnen die Folgen f\u00fcr Mensch und Umwelt werden."",""featuredImage"":""https:\/\/www.rathscheck.de\/wp-content\/uploads\/2020\/05\/Klimapositiv-fassade-schiefer.png""}};"
5170000916	2020-08-06T22:26:08Z	Klimaschutzprogramms 2020
5170000916	2020-09-26T19:04:38Z	Es mag zunächst wie eine lästige Pflicht scheinen, zahlt sich aber im Endeffekt für Sie aus. Eine effiziente Dachsanierung mit neuer Dachdämmung spart auf die Dauer bares Geld durch gesenkte Energiekosten. Einen zusätzlichen positiven Aspekt stellt der durch die Dämmung erzielte Klimaschutz dar. Wenn Sie Ihre Dachdämmung modernisieren wollen, ohne jedoch Ihr Dach neu eindecken zu lassen, kommen die Zwischensparrendämmung, die Untersparrendämmung oder die Geschossdeckendämmung für Sie infrage. Letztere werden innen aufgebracht und verkleinern dementsprechend den verfügbaren Wohnraum. Die Zwischensparrendämmung schränkt Ihren Wohnraum dagegen nicht ein, weil sie zwischen den tragenden Sparren des Daches angebracht wird. Für diese Maßnahmen zur Dachsanierung stellt die Kreditanstalt für Wiederaufbau (KfW) ebenfalls Förderungen zur Verfügung. Sie haben die Möglichkeit, im Zuge Ihrer neuen Dachdämmung die KfW-Förderung 430 oder den Kredit 151 zu beantragen.
5170000916	2020-08-14T20:03:29Z	Es kann sich aus einer Reihe von Gründen lohnen, das Dach im Eigenheim im Zuge einer Dachsanierung mit neuer Dach-Dämmung auszustatten. Der naheliegende Vorteil ist die deutliche Ersparnis bei den Heizkosten. Allein dadurch lassen sich die Maßnahmen meist nach einer Zeit von zehn bis 20 Jahren amortisieren. Auch die Wohnqualität kann sich deutlich erhöhen, wenn als Dach-Isolierung beispielsweise eine Außendämmung gewählt wird, die den Wohnraum vergrößert. Doch genauso trägt eine effiziente Dachdämmung zu einem besseren Wohnklima und zum nachhaltigen Klimaschutz bei.
5170000916	2020-08-14T20:03:29Z	Klimaschutz
5170000916	2020-08-13T04:46:45Z	Eine höherwertige Variante der Hausfassade ist die Vorgehängte Hinterlüftete Fassade. Dabei wird zwischen der Verkleidung und der Dämmschicht ein Luftspalt hergestellt, durch den die Außenluft zirkulieren und überschüssige Feuchtigkeit abtransportieren kann. Dadurch wird einerseits das Raumklima positiv beeinflusst und andererseits die Bausubstanz vor Schäden bewahrt.
5170000916	2020-08-06T22:17:08Z	. Das Design und die Integration von energiesparenden Maßnahmen sowie die Herstellung und Nutzung von umweltschonenden Baumaterialien sind ebenfalls von großer Wichtigkeit. Mit dem folgenden Leitfaden für nachhaltiges Bauen möchten wir Ihnen einen Überblick über die wichtigsten Kriterien für klimaneutrales Bauen geben.
5170000916	2020-08-06T22:17:08Z	Klimaschutzkriterien erfüllen
5170000916	2020-08-06T22:17:08Z	Alternative Energiegewinnung dank klimaneutralem Bauen
5170000916	2020-08-06T22:17:08Z	eingebaut werden und helfen so dabei, ein nachhaltiges, klimaneutrales Haus zu bauen – ohne Kompromisse in der Ästhetik.
5170000916	2020-08-06T22:37:45Z	Somit schaffen Sie nicht nur Werterhalt, sondern auch eine Wertsteigerung, wenn Sie Ihr Haus verkleiden lassen. Klimaschutz: Eine gedämmte Fassadenverkleidung trägt nachhaltig zum Klimaschutz bei, da Sie weniger heizen müssen und somit weniger Schadstoffe emittieren. Verbessertes Raumklima: Eine professionelle Fassadenverkleidung mit integrierter Hinterlüftung und Dämmung kann das Raumklima im Sommer verbessern, da Wärme „ausgesperrt“ wird. Im Winter sorgt die isolierte Außenwand dafür, dass Wärme besser gespeichert wird. Eine Fassadenverkleidung sollte am besten stets mit einer Dämmung kombiniert werden.
5170000916	2020-09-26T18:50:09Z	Der Sensoren-Hersteller Elobau aus Leutkirch im Allgäu ist ein familiengeführtes Stiftungsunternehmen. Mit rund 700 Mitarbeitern zählt es zu den besten Arbeitgebern Europas und produziert seit 2010 an allen Standorten klimaneutral. Die Unternehmensphilosophie spiegelt sich auch beim neuen Gebäude wider.
5170000916	2020-09-26T18:50:09Z	In der neuen Produktionsstätte in Probstzella befindet sich der Werkzeugbau. Die Vorgaben für die hochpräzisen Maschinen in der 1150 m² großen Werkhalle: zulässige Temperaturschwankungen in der Produktion ± 1°C. Um dieses Ziel klimaneutral sicherzustellen, mussten Wärmedämmung, Heiz- und Klimatechnik und der Sonnenschutz exakt stimmen. Dicke Dämmpakete in der Fassade und auf dem Flachdach, Dreifachverglasung mit außenliegenden Jalousien, Photovoltaik auf dem Dach und auf den Freiflächen und eine Geothermie-Kollektoranlage zur Kühlung machen es möglich. Die ersten Erfahrungen mit dem Neubau bestätigen die in der Planung simulierte Energiebilanz, dass das Bauwerk mehr Energie produziert als es selbst verbraucht. Mit einer sogar positiven Klimabilanz sieht sich das Unternehmen in seiner Branche als Vorreiter am Produktionsstandort Deutschland.
5170000916	2020-09-26T18:50:09Z	Der hohe ethische Anspruch der Unternehmensleitung fordert neben der klimaneutralen Produktionsstätte auch ein Bauwerk, das die Menschen in den Mittelpunkt stellt. Natürliche Baustoffe waren daher erste Wahl. Schiefer ist ein solcher Baustoff, ein hochwertiges langlebiges Deckungsmaterial, sozusagen Natur pur. Neben dem Schiefer an der Fassade sind es moderne leistungsfähige Holztragwerke, die das Werk prägen. Dem Selbstverständnis des Unternehmens und der Praxis „flacher“ Hierarchien entsprechend, sind die „Weißkittel“ in der Verwaltung von den „Blaumännern“ in der Produktion nur durch großflächige Schallschutzscheiben getrennt. Das waagerechte Fensterband verbindet zudem in einer Linie Verwaltung und Produktion und wird physisch der Ort gelebten Teamgeistes.
6170064079	2020-11-01T00:28:57Z	ISO 14001:2015
6170064079	2020-11-01T00:28:57Z	High quality standards supported by certifications in accordance with ISO 9001, ISO 14001, ISO 50001 and RHP
6170064079	2020-11-01T01:17:09Z	DIN EN ISO 14001:2015
6170064079	2020-11-01T00:49:22Z	Certification according to ISO 14001
6170064079	2020-08-09T13:45:41Z	Получение сертификата соответствия с нормой ISO 14001
6170064079	2020-08-09T13:40:45Z	Наши высокие требования к качеству продукции подтверждает тот факт, что уже в 1994 г. мы стали первым предприятием в сфере разработки месторождений глины, сертифицированным в соответствии со стандартом ISO 9002 (в настоящее время - ISO 9001:2015). В своей деятельности мы учитываем интересы сохранения окружающей среды, о чём свидетельствует наша экологическая стратегия и полученные нами сертификаты соответствия нормам ISO 14001:2015, ISO 50001:2011 и сертификат RHP (субстраты для садоводства/растениеводства).
6170064079	2020-08-09T13:40:45Z	Высокий стандарт качества, подтвержденный сертификацией в соответствии с ISO 9001 ISO 14001, ISO 50001 и RHP.
6170064079	2020-08-09T14:50:53Z	Zertifizierung gemäß ISO 14001
6170064079	2020-08-13T05:22:51Z	Hoher Qualitätsstandard, ISO 9001, ISO 14001, ISO 50001 und RHP-Zertifizierungen
