crefo	date	node
3050000108	2010-09-11T15:29:04Z	Beitrag zum Klimaschutz - Vattenfall.de
3050000108	2010-09-11T15:29:04Z	Beitrag zum Klimaschutz
3050000108	2010-09-11T15:29:04Z	Weltweiter Klimaschutz braucht CCS
3050000108	2010-08-24T21:52:37Z	• Ihr aktiver Beitrag zum Klimaschutz und zum Bau weiterer regenerativer Anlagen
3050000108	2010-09-15T04:46:17Z	Biomasse ist eine nachwachsende Energiequelle. Sie ist lagerfähig und immer verfügbar. Die Biomasse ermöglicht eine klimaneutrale Erzeugung von Strom und Wärme, da ihr ein geschlossener Kohlendioxid-Kreislauf zugrunde liegt. Beim Wachstum von Biomasse wird mittels Photosynthese der Atmosphäre Kohlendioxid (CO
3050000108	2010-09-19T10:48:44Z	der neue Kraftwerksblock BoxR aktiv zum Klimaschutz und zur Schonung der nicht unerschöpflichen natürlichen Rohstoff-vorkommen beitragen. Denn – je höher die Brennstoffausnutzung, desto niedriger die Kohlendioxidemissionen.
3050000108	2010-09-11T15:29:21Z	Klimaschutz durch Innovation
3050000108	2010-09-11T15:29:21Z	Klimaschutz durch Innovation (PDF 1362 kB)
3050000108	2010-09-11T15:29:21Z	Klimaschutz durch Innovation (engl.) (PDF 1391 kB)
3050000108	2010-10-25T19:46:52Z	Klimaschutzvereinbarung
3050000108	2010-10-25T19:46:52Z	Obwohl die Erkundung im Alltag kaum zu spüren sein wird, hat sie Auswirkungen auf die Region: Als Innovationsstandort wird Brandenburg einmal mehr einen wichtigen Beitrag zum Klimaschutz leisten. Und nicht nur das: Die Projektgesellschaft, bestehend aus Vattenfall, VNG und SLB, wird in die Region investieren, regionale Unternehmen binden und Arbeitsplätze in der Region sichern.
3050000108	2010-10-25T19:46:52Z	Forschen für den Klimaschutz
3050000108	2010-10-25T19:46:58Z	Außerdem können Interessierte ihre Fragen telefonisch unter 0800-124 36 83 oder per E-mail an klimaschutz@vattenfall.de stellen.
3050000108	2010-09-11T08:10:35Z	Sonderbeilage: Klimaschutz vor der Haustür (PDF 10193 kB)
3050000108	2010-08-27T06:28:08Z	Das CCS-Projekt für den Klimaschutz - Vattenfall
3050000108	2010-08-27T06:28:08Z	CCS – eine Technologie für den Klimaschutz
3050000108	2010-08-27T06:28:08Z	mit den Verbrennungsabgasen in die Atmosphäre. Dort wirkt es als Treibhausgas und ist Hauptursache der globalen Erwärmung. Eine wichtige Maßnahme zum Klimaschutz ist daher die Reduzierung der CO
3050000108	2010-11-05T02:04:18Z	zum Klimaschutz mit dem Oxyfuel-Prozess
3050000108	2010-10-25T19:52:11Z	grundsätzlich eignet. Damit leisten die Unternehmen nicht nur einen wichtigen Beitrag zum Klimaschutz, sie sichern auch die Wertschöpfung in der Region.
3050000108	2010-09-11T08:10:40Z	Klimaschutz mit dem Postcombustion-Verfahren
3050000108	2010-12-06T01:55:22Z	Aufgrund steigender Umwelt- und Lärmbelastung wird Elektromobilität zunehmend wichtiger. Sie muss sich den großen Herausforderungen der Endlichkeit der Ressourcen, des Klimaschutzes und dem Wunsch nach Unabhängigkeit von Öllieferanten stellen.
3050000108	2010-09-26T06:38:07Z	Lesen Sie mehr zum Thema Hamburger Unternehmen beim Klimaschutz unterstützen (PDF 23 kB)
3050000108	2010-12-06T03:38:43Z	Ein Brennstoff wird als CO2-neutral bezeichnet, wenn er Teil des natürlichen CO
3050000108	2010-05-18T20:59:44Z	Biomasse, ein CO2-neutraler Energieträger – Vattenfall
3050000108	2010-05-18T21:00:03Z	Für Klimaschutz und Umwelt
3050000108	2010-05-18T21:00:03Z	Vattenfalls Engagement für den Klimaschutz beschränkt sich in Berlin nicht nur auf Investitionen in  Modernisierung und Neubau von Kraftwerken. Dazu zählen
3050000108	2010-05-18T21:00:03Z	"Die Unterstützung von Berliner Schulen bei der Behandlung von Energiethemen hat für Vattenfall Tradition. So können Lehrerinnen und Lehrer in unterschiedlichen Fortbildungsveranstaltungen ihre Kenntnisse zum Thema Klimaschutz und Energieeffizienz vertiefen. Im Rahmen von Projekttagen sensibilisiert Vattenfall Schülerinnen und Schüler für den effizienten Umgang mit Energie in Schule und Haushalt. So haben zum Beispiel schon mehrere tausend Berliner Schüler den Infobus „Energie entdecken"" besichtigt und ließen sich über die unterschiedlichen Möglichkeiten der Energieerzeugung, über die Auswirkungen von CO"
3050000108	2010-05-18T20:19:16Z	"Darüber hinaus wird Vattenfall unter anderem Mittel für eine landeseigene ""Informationsstelle Klimaschutz"" zur Verfügung stellen, Informationskampagnen zum Energiesparen starten und mit Schulaktionstagen zur Energieeffizienz das Umweltbewusstsein im Unterricht schärfen helfen."
3050000108	2010-05-18T20:19:37Z	08.10.2009 Pressemitteilung Klimaschutzvereinbarung Berlin (pdf 64 KB)
3050000108	2010-05-18T20:19:37Z	08.10.2009 Klimaschutzvereinbarung (pdf 230 KB)
3050000108	2010-05-18T20:19:56Z	Gemeinsam für den Klimaschutz – Berlin und Vattenfall
3050000108	2010-05-18T20:19:56Z	Am 8. Oktober 2009 unterzeichnete das Land Berlin eine Klimaschutzvereinbarung mit Berlins größtem Energieunternehmen, der Vattenfall Europe AG.
3050000108	2010-05-18T20:19:56Z	Für die Erreichung der klimaschutzpolitischen Ziele Berlins – Reduzierung der CO
3050000108	2010-05-18T20:19:56Z	Vattenfall verpflichtet sich in der Klimaschutzvereinbarung durch verschiedene Maßnahmen, seine CO
3050000108	2010-05-18T20:19:56Z	Das Land Berlin und Vattenfall bauen mit der Klimaschutzvereinbarung ihre bisherigen Kooperationen im Klimaschutz weiter aus.
3050000108	2010-05-18T20:19:56Z	bei der Unterzeichnung der Klimaschutzvereinbarung
3050000108	2010-05-18T20:19:56Z	Die Klimaschutz-vereinbarung
3050000108	2010-05-17T09:08:34Z	Klimaschutz in Berlin – Vattenfall
3050000108	2010-05-17T09:08:34Z	Für den Klimaschutz, für Berlin
3050000108	2010-05-17T09:08:34Z	Das Energiekonzept für Berlin beinhaltet ehrgeizige Klimaschutzziele. So zum Beispiel die Reduzierung des CO
3050000108	2010-05-17T09:08:34Z	Mit dem Energiekonzept für Berlin setzt sich Vattenfall aktiv für den Klimaschutz ein und übernimmt Verantwortung für die Hauptstadt.
3050000108	2010-09-05T23:03:24Z	"Darüber hinaus wird Vattenfall unter anderem Mittel für eine landeseigene ""Informationsstelle Klimaschutz"" zur Verfügung stellen, Informationskampagnen zum Energiesparen starten und mit Schulaktionstagen zur Energieeffizienz das Umweltbewusstsein im Unterricht schärfen helfen."
3050000108	2010-11-15T23:05:52Z	Chefsache Klimaschutz
3050000108	2010-09-19T01:46:58Z	CCS – Technologie für den Klimaschutz
3050000108	2010-08-22T02:27:24Z	-Emissionen zu senken und zukünftig über ein komplett klimaneutrales Erzeugungsportfolio zu verfügen.
3050000108	2010-09-19T01:13:35Z	Vattenfall trägt aktiv zum Klimaschutz bei. Wir investieren in die effiziente Energienutzung und optimieren die Energieerzeugung unserer Kraftwerke und Anlagen.
3050000108	2010-09-19T01:13:35Z	Zum Klimaschutz / CCS
3050000108	2010-09-05T06:48:16Z	Der verstärkte Einsatz von Biomasse ist Bestandteil einer klimaschonenden Energieerzeugung, da ihre Nutzung klimaneutral ist. Die bei Vattenfall eingesetzte Biomasse besteht überwiegend aus Holzhackschnitzeln.
3050000108	2010-08-22T02:27:35Z	Beitrag zu den Klimaschutzzielen der Bundesregierung
3050000108	2010-08-22T02:27:35Z	-Emissionen. Als einer der führenden Wärmeversorger in Europa leistet Vattenfall Europe bereits heute einen Beitrag zu den Klimaschutzzielen der Bundesregierung.
3050000108	2010-09-26T06:38:12Z	Lesen Sie mehr zum Thema: Klimaschutz mit effizienterer Brennwerttechnik (PDF 24 kB)
3050000108	2010-08-31T05:01:02Z	Um den Erfordernissen des Klimaschutzes zu entsprechen, wird die Energie zum Laden der Fahrzeuge über erneuerbare Energien bereitgestellt. Vattenfall versorgt die Elektrofahrzeuge in diesem Projekt ausschließlich mit Ökostrom. Die Herkunft des Stromes aus Wind- und Wasserkraftwerken wird mit Zertifikaten nachgewiesen.
3050000108	2010-08-22T02:25:26Z	Wir suchen Neues, das unsere Ansprüche an Klimaschutz und Versorgungssicherheit erfüllt und gleichzeitig wirtschaftlich ist. In den Bereichen „Dezentrale Energieerzeugung“, „Effizienz- steigerung“ und „Saubere Mobilität“ sind wir aktiv, um neue, ressourcenschonende und umweltfreundliche Technologien und Produkte zu erkennen und weiterzuentwickeln.
3050000108	2010-08-22T02:32:47Z	Vattenfall investiert – neben der Optimierung und dem Ausbau von bestehenden Technologien – in zukunftsfähige Innovationen. Wir suchen Neues, das unsere Ansprüche an Klimaschutz und Versorgungssicherheit erfüllt und gleichzeitig den Erfordernissen an Wirtschaftlichkeit Rechnung trägt.
3050000108	2010-08-22T00:44:28Z	Wie funktioniert ein Kernkraftwerk? Wie kann aus Atomen Strom werden? Warum brauchen wir Kernenergie? Welchen Beitrag leistet Kernenergie zum Klimaschutz?
3050000108	2010-08-22T00:44:28Z	klimaschützer.de
3050000108	2010-08-22T02:32:52Z	Kernkraftwerke emittieren bei der Stromproduktion kein Kohlendioxid und tragen zu einer klimaschonenden und umweltfreundlichen Stromversorgung bei. Die Kernenergie ist im Energiemix notwendig, um die in Kyoto vereinbarten Klimaschutzziele einhalten zu können.
3050000108	2010-09-14T10:53:53Z	Klimaschützer in der Elbmarsch
3050000108	2010-09-05T09:03:50Z	Klimaschutz, Effizienz und Versorgungssicherheit
3050000108	2010-09-05T09:03:50Z	Kraft-Wärme-Kopplung: Ein Instrument für Effizienz und Klimaschutz
3050000108	2010-08-22T02:33:16Z	Klimaschutz / CCS - Vattenfall.de
3050000108	2010-08-22T02:33:16Z	Wirtschaft für Klimaschutz, eine Initiative des BDI
3050000108	2010-08-22T02:33:16Z	Klimaschutz als Wachstumschance
3050000108	2010-08-22T02:33:16Z	Homepage Wirtschaft für Klimaschutz
3050000108	2010-10-25T02:46:22Z	Klimaschutzvereinbarung- Vattenfall
3050000108	2010-10-25T02:46:22Z	Klimaschutzvereinbarung - Vattenfall.de
3050000108	2010-10-25T02:46:22Z	Ein Jahr nach der Klimaschutzvereinbarung mit dem Land Berlin:
3050000108	2010-10-25T02:46:22Z	Die Hauptstadt hat ambitionierte Klimaschutzziele. Vattenfall trägt wesentlich zu deren Erreichen bei. In der im Oktober 2009 mit dem Land Berlin beschlossenen Klimaschutzvereinbarung hat sich Vattenfall verpflichtet, im Jahr 2020 die Hälfte seiner CO
3050000108	2010-10-25T02:46:22Z	Ein Jahr Klimaschutzvereinbarung
3050000108	2010-10-25T02:46:22Z	Biomasseheizkraftwerk (BMHKW) Märkisches Viertel: Bauarbeiten haben begonnen, Inbetriebnahme ist für Frühjahr 2012 geplant. Fernwärme auf Basis von Biomasse mit Kraft-Wärme-Kopplung liefert klimaneutrale Wärme für das Märkische Viertel.
3050000108	2010-10-25T02:46:22Z	Details rund um die Klimaschutzverein- barung für Berlin
3050000108	2010-10-25T02:46:22Z	Alles zur Klimaschutzvereinbarung für Berlin
3050000108	2010-10-25T02:46:22Z	Haben Sie Fragen zur Klimaschutz- vereinbarung für Berlin
3050000108	2010-12-18T06:02:47Z	-neutral zu produzieren. Im Vergleich zu 1990 haben wir unsere Emissionen bereits um ein Drittel reduziert und es gilt, auf dem gleichen Weg fortzufahren. Bis etwa 2030 rechnen wir damit, zwei Drittel des Ziels erreicht zu haben. 2050 soll unsere Produktion vollständig klimaneutral sein.
3050000108	2010-11-24T14:40:30Z	Eine neue Kraftwerksgeneration für den Klimaschutz
3050000108	2010-11-24T14:40:30Z	Im Rahmen der Klimaschutzvereinbarungen des Landes Berlin und Vattenfall wird das Heizkraftwerk (HKW) Klingenberg durch moderne Gas- und Dampfturbinenkraftwerke sowie Biomasse-Heizkraftwerke (BMHKW) ersetzt.
3050000108	2010-04-24T08:56:31Z	Das Heizkraftwerk (HKW) Klingenberg ist Anfang der 70er Jahre als Kraft-Wärme-Kopplungs-Anlage in Betrieb gegangen. Es war und ist das Rückgrat der Wärmeversorgung für den Ostteil Berlins. Auf absehbare Zeit wird das HKW Klingenberg nicht mehr die Ansprüche an eine effiziente und umweltschonende Energieerzeugung erfüllen. Vattenfall plant daher, das Kraftwerk durch neue Anlagen am Standort zu ersetzen. Diese werden mit Gas und Biomasse betrieben und sind Teil der im Oktober 2009 zwischen Vattenfall und dem Land Berlin gemeinsam unterzeichneten Klimaschutzvereinbarung.
3050000108	2010-11-24T16:11:17Z	Gemäß des von Vattenfall erarbeiteten Energiekonzeptes für Berlin und einer mit dem Berliner Senat im Oktober 2009 geschlossenen Klimaschutzvereinbarung wird der Ersatz der vorhandenen Anlage durch ein neues Heizkraftwerk (HKW) Klingenberg auf Gas- und Dampfturbinen-(GuD-)Basis und zwei Biomasse-Heizkraftwerken (BMHKW) erfolgen. Dabei soll das bisherige Konzept des Brennstoffmixes (Erdgas, feste Brennstoffe) weitestgehend erhalten bleiben, um flexibel auf die Marktsituation reagieren zu können. Zudem erhöht die Ausführung in drei Einzelkraftwerken die Flexibilität und Versorgungssicherheit am Standort.
2010000564	2010-01-30T23:22:04Z	Ride comfort is directly related to the precision with which Trav-O-Lator is engineered. Balustrade rigidity, the synchronization of pallet and handrail movement all play a part in providing a qualified and reliable Trav-O-Lator.  Components and sub-components have been designed and qualified within ISO 9001 and ISO 14001 certified procedures.  Passports acts as a constant reminder that quality is paramount. It is a linchpin in our quality assurance strategy and our commitment ensure reliability.
2010000564	2010-01-16T01:40:57Z	Components and sub-components have been designed and qualified within ISO 9001 and ISO 14001 certified procedures.
2010000564	2010-01-31T19:49:26Z	« d’un monde dans lequel le bâtiment consomme une énergie nette nulle ».
2010000564	2010-01-31T19:49:26Z	être certifié ISO 14001 pour les chantiers de maintenance, réparation, modernisation et neuf
6150268352	2010-12-27T21:11:38Z	Selbstverpflichtung zum Klimaschutz
6150268352	2010-12-27T21:11:38Z	Als Partner der zwischen Bundesregierung und deutscher Wirtschaft vereinbarten Selbstverpflichtung zum Klimaschutz hatten wir zugesagt, bis zum Jahr 2005 die spezifischen CO
6150268352	2010-12-27T21:11:38Z	In der aktualisierten Selbstverpflichtung zum Klimaschutz haben wir uns im Jahr 2008 das Ziel gesetzt, bis zum Jahr 2012 die spezifischen CO
6150268352	2010-12-27T12:02:40Z	Wirtschaft, Wissenschaft, Politik und Gesellschaft sind gefordert, den weiteren Anstieg von Treibhausgasen zu bremsen und die vorhandenen Ressourcen effizienter zu nutzen. Wir sind davon überzeugt, dass die Industrie effektive Beiträge zum Klimaschutz leisten kann.
6150268352	2010-12-27T12:02:40Z	/de/data/config-csr/umwelt-klimaschutz.jpg
6150268352	2010-12-27T12:02:40Z	Effiziente Energienutzung und Klimaschutz
6150268352	2010-12-27T14:39:23Z	Besondere Transparenz in der Berichterstattung zum Klimaschutz:  K+S in Carbon Disclosure Leadership Index aufgenommen
6150268352	2010-12-27T22:47:35Z	Besondere Transparenz in der Berichterstattung zum Klimaschutz
6150268352	2010-12-27T22:47:35Z	Die internationale Investorengruppe Carbon Disclosure Project hat  K+S erstmals in den Carbon Performance Leadership Index (CPLI)  aufgenommen. Der CDLI umfasst die 30 deutsche Unternehmen, die sich durch besondere Transparenz in der Berichterstattung zum Klimaschutz auszeichnen.
6150268352	2010-12-27T22:47:35Z	K+S ist auch Partner der zwischen Bundesregierung und deutscher Wirtschaft vereinbarten Selbstverpflichtung zum Klimaschutz. Die Kraftwerke der Kaliwerke sind mit modernsten Anlagen zur Kraft-Wärme-Kopplung (KWK) ausgestattet. Dank erfolgreicher Optimierungen liegt der Nutzungsgrad inzwischen bei über 90 %. Die Standorte arbeiten somit in der Nähe der maximal erzielbaren Energieeffizienz.
6150268352	2010-12-27T21:21:42Z	Die K+S KALI GmbH, Werk Werra, passt die Energieversorgung des Standortes Hattorf (Philippsthal) den steigenden Anforderungen einer umweltorientierten Kaliproduktion an. Dazu wird in Zusammenarbeit mit E.ON die werkseigene Energieversorgung  modernisiert. K+S leistet durch den Einsatz moderner Kraft-Wärme-Kopplung – zusätzlich zu den in Bearbeitung befindlichen Maßnahmen zum Gewässerschutz – einen aktiven Beitrag zum Umwelt- und Klimaschutz.
6150268352	2010-12-27T14:30:35Z	EN ISO 14001:2004
6150268352	2010-12-28T02:39:21Z	Klimaschutz
4130002517	2010-09-06T18:29:38Z	Modernste technische Ausrüstungen schaffen einen gleichbleibenden hohen Qualitätsstandard, der kontinuierlich nach ISO 9001-2000 /ISO 14000 geprüft und weiterentwickelt wird.
